business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
U001,0200769623,WAL-MAR co,2020-04-22 00:00:12.780867265,2020.0,1930749482.0,2020-04-07,2020-04-22,2020-04-07,NAH4,48782.31,0-15
U001,0200468954,SKID foundation,2020-04-18 00:00:15.007639752,2020.0,1930747449.0,2020-04-03,2020-04-18,2020-04-03,NAA8,140285.37,16-30
U001,0200762301,C&S WH systems,2020-05-17 00:00:14.835523349,2020.0,1930643130.0,2020-03-13,2020-05-17,2020-03-13,NAGD,1535.38,0-15
U001,0200769623,WAL-MAR ,2020-04-24 00:00:12.510073613,2020.0,1930768962.0,2020-04-09,2020-04-24,2020-04-09,NAH4,35605.7,0-15
U001,0200759878,SA ,2020-05-10 00:00:14.835523349,2020.0,1930826743.0,2020-04-25,2020-05-10,2020-04-25,NAH4,37706.25,0-15
U001,0200726979,BJ'S  associates,2020-04-06 00:00:14.984623879,2020.0,1930689486.0,2020-03-22,2020-04-06,2020-03-22,NAA8,598.23,0-15
U001,0200020431,DEC systems,2020-04-08 00:00:07.836220382,2020.0,1930681951.0,2020-03-21,2020-04-08,2020-03-16,NAM4,165.5,0-15
U001,0200759082,INGL co,2020-04-08 00:00:14.929809064,2020.0,1930685569.0,2020-03-24,2020-04-08,2020-03-24,NAA8,20757.38,0-15
U001,0200416837,DEC corp,2020-03-24 00:00:08.782482172,2020.0,1930599719.0,2020-03-04,2020-03-24,2020-03-01,NAM4,1729.4,0-15
U001,0200769623,WAL-MAR in,2020-04-18 00:00:12.662454566,2020.0,1930738587.0,2020-04-03,2020-04-18,2020-04-03,NAH4,306.43,0-15
U001,0200794332,COST us,2020-03-28 00:00:12.655893720,2020.0,1930641605.0,2020-03-13,2020-03-28,2020-03-13,NAAX,8793.09,0-15
U001,0200529372,GHC  trust,2020-05-16 00:00:15.007639752,2020.0,1930838534.0,2020-05-01,2020-05-16,2020-05-01,NAA8,333377.81,16-30
U001,200744019,TARG in,2020-04-07 00:00:14.984623879,2020.0,1930683094.0,2020-03-23,2020-04-07,2020-03-23,NAA8,50308.54,0-15
U001,0200769623,WAL-MAR corp,2020-04-15 00:00:12.510073613,2020.0,1930723872.0,2020-03-31,2020-04-15,2020-03-31,NAH4,37637.66,0-15
U001,0200759878,SA corporation,2020-03-19 00:00:15.007639752,2020.0,1930593859.0,2020-03-04,2020-03-19,2020-03-04,NAH4,28956.59,16-30
U001,0200743129,BROOKS llc,2020-04-11 00:00:14.835523349,2020.0,1930704960.0,2020-03-27,2020-04-11,2020-03-27,NAA8,23220.31,0-15
U013,0140103496,JAME in,2020-05-13 00:00:07.741934668,2020.0,1991840174.0,2020-03-29,2020-05-13,2020-03-29,NAVF,28324.32,0-15
U001,0200748108,KROGER corporation,2020-04-21 00:00:15.106317000,2020.0,1930753720.0,2020-04-06,2020-04-21,2020-04-06,NAA8,2382.55,16-30
U013,0100046479,PAPA corporation,2020-04-01 00:00:34.551900161,2020.0,1991839498.0,2020-03-17,2020-04-01,2020-03-17,NAVD,13886.0,31-45
U001,0200078795,H T H corp,2020-05-07 00:00:07.891035197,2020.0,1930811783.0,2020-04-22,2020-05-07,2020-04-22,NAA8,334.55,0-15
CA02,0140106408,WAL-M llc,2020-04-01 00:00:07.886643662,2020.0,2960622385.0,2020-03-22,2020-04-01,2020-03-22,CA10,56230.125,0-15
U001,0200771157,WEIS corp,2020-04-29 00:00:12.510073613,2020.0,1930783838.0,2020-04-14,2020-04-29,2020-04-14,NAA8,97256.71,0-15
U001,0200920735,ALBERT us,2020-03-28 00:00:12.655893720,2020.0,1930646545.0,2020-03-13,2020-03-28,2020-03-13,NAA8,114423.16,0-15
U001,0200772670,ASSOCIAT associates,2020-04-16 00:00:12.662454566,2020.0,1930732156.0,2020-04-01,2020-04-16,2020-04-01,NAU5,67878.01,0-15
U001,0200743129,BROOKS corp,2020-03-25 00:00:14.835523349,2020.0,1930632940.0,2020-03-10,2020-03-25,2020-03-10,NAA8,122028.33,0-15
U001,0200769623,WAL-MAR ,2020-05-03 00:00:12.599967794,2020.0,1930793512.0,2020-04-18,2020-05-03,2020-04-18,NAH4,568.88,0-15
U001,0100044041,DEF. F foundation,2020-05-09 00:00:34.571635611,2020.0,1930811581.0,2020-04-22,2020-05-09,2020-04-16,NAM4,3141.2,31-45
U001,0200915438,GROC trust,2020-03-25 00:00:12.655893720,2020.0,1930620520.0,2020-03-10,2020-03-25,2020-03-10,NAA8,13407.5,0-15
U001,200726979,BJ'S  corp,2020-04-02 00:00:14.925417529,2020.0,1930664773.0,2020-03-18,2020-04-02,2020-03-18,NAA8,1076.66,0-15
CA02,0140105785,SHOPPE ,2020-05-15 00:00:08.916238785,2020.0,2960630937.0,2020-04-27,2020-05-15,2020-05-05,CA10,27116.445999999996,0-15
U001,0200769623,WAL-MAR us,2020-05-17 00:00:12.662454566,2020.0,1930848700.0,2020-05-02,2020-05-17,2020-05-02,NAH4,30639.79,0-15
U001,0200762301,C&S WH co,2020-04-21 00:00:15.106317000,2020.0,1930749157.0,2020-04-06,2020-04-21,2020-04-06,NAC6,76938.7,16-30
U001,0200915438,GROC systems,2020-04-29 00:00:12.655893720,2020.0,1930779444.0,2020-04-14,2020-04-29,2020-04-14,NAA8,21346.59,0-15
U001,0200769623,WAL-MAR corp,2020-04-27 00:00:12.510073613,2020.0,1930779573.0,2020-04-12,2020-04-27,2020-04-12,NAH4,21588.94,0-15
U001,0200780383,MEIJ corp,2020-04-12 00:00:12.510073613,2020.0,1930710735.0,2020-03-28,2020-04-12,2020-03-28,NAA8,54562.53,0-15
U001,0200803720,DEC co,2020-05-24 00:00:12.808274672,2020.0,1930872206.0,2020-05-07,2020-05-24,2020-05-01,NAM4,738.36,0-15
U001,0200772670,ASSOCIAT llc,2020-04-22 00:00:12.780867265,2020.0,1930763825.0,2020-04-07,2020-04-22,2020-04-07,NAU5,29556.9,0-15
CA02,0140104423,METRO  llc,2020-03-15 00:00:08.916238785,2020.0,2960617264.0,2020-03-03,2020-03-15,2020-03-05,CA10,33788.096999999994,0-15
U001,0200418007,AM corp,2020-04-24 00:00:08.590630320,2020.0,1930764233.0,2020-04-09,2020-04-24,2020-04-09,NAA8,19798.25,0-15
U001,0200742791,QUI associates,2020-05-21 00:00:15.106317000,2020.0,1930861096.0,2020-05-06,2020-05-21,2020-05-06,NAA8,29636.31,16-30
U001,0200769623,WAL-MAR trust,2020-04-20 00:00:12.780867265,2020.0,1930743649.0,2020-04-05,2020-04-20,2020-04-05,NAH4,15353.6,0-15
U001,0200793830,M in,2020-05-02 00:00:12.745787900,2020.0,1930789029.0,2020-04-17,2020-05-02,2020-04-17,NAA8,44468.9,0-15
U001,0200705742,DOT corp,2020-05-16 00:00:14.835523349,2020.0,1930787923.0,2020-04-14,2020-05-16,2020-04-14,NA32,51577.11,0-15
U001,0200148860,DOLLA systems,2020-05-14 00:00:07.741934668,2020.0,1930837483.0,2020-04-29,2020-05-14,2020-04-29,NAA8,56173.16,0-15
U001,0200769623,WAL-MAR systems,2020-03-18 00:00:12.662454566,2020.0,1930597878.0,2020-03-03,2020-03-18,2020-03-03,NAH4,59456.05,0-15
U001,0200769369,DI us,2020-04-05 00:00:12.659174143,2020.0,1930681968.0,2020-03-21,2020-04-05,2020-03-21,NAA8,58261.8,0-15
U001,0200769623,WAL-MAR ,2020-04-04 00:00:12.599967794,2020.0,1930678559.0,2020-03-20,2020-04-04,2020-03-20,NAH4,47486.76,0-15
CA02,0140106209,SNOW C corp,2020-03-21 00:00:08.645445135,2020.0,2960618267.0,2020-03-03,2020-03-21,2020-03-11,CA10,5330.325,0-15
U001,0200769623,WAL-MAR systems,2020-03-19 00:00:12.662454566,2020.0,1930592972.0,2020-03-04,2020-03-19,2020-03-04,NAH4,8263.2,0-15
U001,0200769623,WAL-MAR llc,2020-05-11 00:00:12.510073613,2020.0,1930827582.0,2020-04-26,2020-05-11,2020-04-26,NAH4,15496.49,0-15
U001,0200741174,M B  corporation,2020-05-07 00:00:14.984623879,2020.0,1930814971.0,2020-04-22,2020-05-07,2020-04-22,NAA8,17263.21,0-15
U001,0200769623,WAL-MAR us,2020-04-17 00:00:12.662454566,2020.0,1930727411.0,2020-04-02,2020-04-17,2020-04-02,NAH4,66318.81,0-15
U001,0200769623,WAL-MAR in,2020-03-23 00:00:12.698645043,2020.0,1930607433.0,2020-03-08,2020-03-23,2020-03-08,NAH4,80551.84,0-15
U001,0200769623,WAL-MAR systems,2020-04-08 00:00:12.604359328,2020.0,1930687564.0,2020-03-24,2020-04-08,2020-03-24,NAH4,41423.34,0-15
CA02,0140106408,WAL-M foundation,2020-03-31 00:00:07.796749482,2020.0,2960622454.0,2020-03-20,2020-03-31,2020-03-21,CA10,76351.56899999999,0-15
U001,0200020431,DEC associates,2020-05-09 00:00:07.741934668,2020.0,1930817619.0,2020-04-23,2020-05-09,2020-04-16,NAM4,499.33,0-15
U001,0200761734,H E BUT ,2020-04-22 00:00:15.106317000,2020.0,1930752335.0,2020-04-07,2020-04-22,2020-04-07,NAA8,34365.84,16-30
U001,0200704045,RA llc,2020-05-12 00:00:14.835523349,2020.0,1930831446.0,2020-04-27,2020-05-12,2020-04-27,NAA8,35983.93,0-15
U001,0200779906,BOZZU ,2020-04-28 00:00:12.510073613,2020.0,1930769233.0,2020-04-13,2020-04-28,2020-04-13,NAA8,31761.97,0-15
U001,0200705742,DOT systems,2020-04-10 00:00:14.835523349,2020.0,1930705792.0,2020-03-26,2020-04-10,2020-03-26,NAA8,10829.23,0-15
U001,0200772670,ASSOCIAT foundation,2020-03-19 00:00:12.662454566,2020.0,1930597748.0,2020-03-04,2020-03-19,2020-03-04,NAU5,62691.21,0-15
U001,0200915438,GROC corporation,2020-04-23 00:00:12.844465148,2020.0,1930730299.0,2020-04-08,2020-04-23,2020-04-08,NAA8,12398.0,0-15
U001,0200762301,C&S WH in,2020-04-05 00:00:14.984623879,2020.0,1930682013.0,2020-03-21,2020-04-05,2020-03-21,NAC6,111676.08,0-15
U001,0200769623,WAL-MAR associates,2020-03-24 00:00:12.510073613,2020.0,1930617997.0,2020-03-09,2020-03-24,2020-03-09,NAH4,15638.78,0-15
U001,0100031704,DELHAIZE systems,2020-04-28 00:00:34.571635611,2020.0,1930781853.0,2020-04-13,2020-04-28,2020-04-13,NAA8,8431.65,31-45
U001,0200769623,WAL-MAR corp,2020-03-20 00:00:12.780867265,2020.0,1930605060.0,2020-03-05,2020-03-20,2020-03-05,NAH4,38173.44,0-15
U001,0200230690,DECA co,2020-03-26 00:00:07.741934668,2020.0,1930674324.0,2020-03-20,2020-03-26,2020-03-16,NAM2,9815.71,0-15
U001,0200769623,WAL-MAR in,2020-03-18 00:00:12.662454566,2020.0,1930586628.0,2020-03-03,2020-03-18,2020-03-03,NAH4,54538.28,0-15
U001,200726979,BJ'S  ,2020-04-03 00:00:14.925417529,2020.0,1930669935.0,2020-03-19,2020-04-03,2020-03-19,NAA8,977.79,0-15
U001,0200776463,KROGE us,2020-04-24 00:00:12.510073613,2020.0,1930774019.0,2020-04-09,2020-04-24,2020-04-09,NAA8,87287.98,0-15
U001,0200769623,WAL-MAR associates,2020-04-13 00:00:12.510073613,2020.0,1930714839.0,2020-03-29,2020-04-13,2020-03-29,NAH4,27659.54,0-15
U001,0200769623,WAL-MAR associates,2020-04-27 00:00:12.510073613,2020.0,1930778151.0,2020-04-12,2020-04-27,2020-04-12,NAH4,50901.32,0-15
U001,0200148860,DOLLA llc,2020-05-31 00:00:07.741934668,2020.0,1930705301.0,2020-03-27,2020-05-31,2020-03-27,NAGD,5250.65,0-15
CA02,0140104409,LOB trust,2020-04-05 00:00:07.945850012,2020.0,2960622322.0,2020-03-18,2020-04-05,2020-03-26,CA10,88028.21299999999,0-15
U001,0200622385,US  corp,2020-04-21 00:00:15.106317000,2020.0,1930756620.0,2020-04-06,2020-04-21,2020-04-06,NAA8,4830.68,16-30
U001,0200936373,SUPE ,2020-03-16 00:00:12.808274672,2020.0,1930582873.0,2020-03-01,2020-03-16,2020-03-01,NAA8,176792.99,0-15
U013,0100046487,PAPA JOH co,2020-04-11 00:00:34.599043018,2020.0,1991841233.0,2020-03-17,2020-04-11,2020-03-17,NA25,16008.2,31-45
U001,0200750051,ALBER foundation,2020-04-17 00:00:15.007639752,2020.0,1930733147.0,2020-04-02,2020-04-17,2020-04-02,NAA8,63769.32,16-30
U001,0200735528,ASSOCIA ,2020-05-06 00:00:14.984623879,2020.0,1930803546.0,2020-04-21,2020-05-06,2020-04-21,NAA8,54439.86,0-15
U001,0200769623,WAL-MAR systems,2020-03-17 00:00:12.662454566,2020.0,1930586079.0,2020-03-02,2020-03-17,2020-03-02,NAH4,53277.43,0-15
U001,0200769623,WAL-MAR us,2020-04-17 00:00:12.662454566,2020.0,1930729031.0,2020-04-02,2020-04-17,2020-04-02,NAH4,73958.76,0-15
U001,0200726979,BJ'S  corp,2020-04-17 00:00:15.007639752,2020.0,1930732016.0,2020-04-02,2020-04-17,2020-04-02,NAA8,190.38,16-30
U001,0100056974,STUF corp,2020-03-28 00:00:34.571635611,2020.0,1930627608.0,2020-03-13,2020-03-28,2020-03-13,NAA8,5102.0,31-45
U001,0200769623,WAL-MAR corporation,2020-03-15 00:00:12.510073613,2020.0,1930577775.0,2020-02-29,2020-03-15,2020-02-29,NAH4,1322.22,0-15
U001,0200762301,C&S WH co,2020-04-24 00:00:14.835523349,2020.0,1930768610.0,2020-04-09,2020-04-24,2020-04-09,NAC6,5168.44,0-15
U001,0200741174,M B  trust,2020-03-20 00:00:15.106317000,2020.0,1930596850.0,2020-03-05,2020-03-20,2020-03-05,NAA8,12276.32,16-30
CA02,0140104429,COSTCO us,2020-03-27 00:00:07.796749482,2020.0,2960619057.0,2020-03-08,2020-03-27,2020-03-17,CA10,13951.504,0-15
U001,0100031704,DELHAIZE systems,2020-04-11 00:00:34.571635611,2020.0,1930714523.0,2020-03-27,2020-04-11,2020-03-27,NAA8,80768.27,31-45
U001,0200759878,SA corp,2020-04-08 00:00:14.929809064,2020.0,1930685547.0,2020-03-24,2020-04-08,2020-03-24,NAH4,37386.06,0-15
U013,0100009932,SYSCO IN us,2020-04-18 00:00:34.571635611,2020.0,1991840328.0,2020-03-19,2020-04-18,2020-03-19,NAVE,9872.56,31-45
U001,0200779906,BOZZU associates,2020-05-08 00:00:12.604359328,2020.0,1930817225.0,2020-04-23,2020-05-08,2020-04-23,NAA8,103995.46,0-15
U001,0200726979,BJ'S  associates,2020-04-05 00:00:14.984623879,2020.0,1930689826.0,2020-03-21,2020-04-05,2020-03-21,NAA8,1915.21,0-15
U001,0200762301,C&S WH llc,2020-06-12 00:00:15.024094778,2020.0,1930760550.0,2020-04-08,2020-06-12,2020-04-08,NAGD,11203.23,16-30
U001,0200148860,DOLLA ,2020-03-24 00:00:08.590630320,2020.0,1930618536.0,2020-03-09,2020-03-24,2020-03-09,NAA8,47875.75,0-15
U001,0200780383,MEIJ co,2020-05-07 00:00:12.659174143,2020.0,1930806275.0,2020-04-22,2020-05-07,2020-04-22,NAA8,22760.31,0-15
U001,0200769623,WAL-MAR systems,2020-04-10 00:00:12.510073613,2020.0,1930705132.0,2020-03-26,2020-04-10,2020-03-26,NAH4,11112.57,0-15
U001,0200776463,KROGE foundation,2020-03-15 00:00:12.510073613,2020.0,1930583872.0,2020-02-29,2020-03-15,2020-02-29,NAA8,15394.29,0-15
U001,0200337148,COAS corporation,2020-05-07 00:00:07.891035197,2020.0,1930814920.0,2020-04-22,2020-05-07,2020-04-22,NAA8,39102.78,0-15
U001,0200729290,KROGER trust,2020-04-17 00:00:15.007639752,2020.0,1930731117.0,2020-04-02,2020-04-17,2020-04-02,NAA8,17283.5,16-30
U001,0200769623,WAL-MAR foundation,2020-05-13 00:00:12.510073613,2020.0,1930831632.0,2020-04-28,2020-05-13,2020-04-28,NAH4,471.56,0-15
U001,0200769623,WAL-MAR in,2020-04-17 00:00:12.662454566,2020.0,1930732628.0,2020-04-02,2020-04-17,2020-04-02,NAH4,49404.46,0-15
U001,0200794332,COST llc,2020-04-24 00:00:12.655893720,2020.0,1930766594.0,2020-04-09,2020-04-24,2020-04-09,NAAX,8898.37,0-15
U001,0200466603,SMITH'S corp,2020-04-09 00:00:14.835523349,2020.0,1930693513.0,2020-03-25,2020-04-09,2020-03-25,NAA8,137521.64,0-15
U001,0200769623,WAL-MAR ,2020-04-08 00:00:12.604359328,2020.0,1930690836.0,2020-03-24,2020-04-08,2020-03-24,NAH4,19007.97,0-15
U001,0200712187,SPAR llc,2020-03-26 00:00:14.835523349,2020.0,1930641584.0,2020-03-11,2020-03-26,2020-03-11,NAA8,121526.46,0-15
U001,0200744707,PERFOR systems,2020-04-02 00:00:14.925417529,2020.0,1930671234.0,2020-03-18,2020-04-02,2020-03-18,NAA8,52892.91,0-15
CA02,140106408,WAL-M llc,2020-05-06 00:00:07.945850012,2020.0,2960628768.0,2020-04-18,2020-05-06,2020-04-26,CA10,125445.033,0-15
U001,0200744019,TARG us,2020-03-14 00:00:14.835523349,2020.0,1930580794.0,2020-02-28,2020-03-14,2020-02-28,NAA8,81211.65,0-15
U001,0200769623,WAL-MAR corporation,2020-05-22 00:00:12.780867265,2020.0,1930862512.0,2020-05-07,2020-05-22,2020-05-07,NAH4,661.11,0-15
U001,0200769623,WAL-MAR us,2020-04-09 00:00:11.885028755,2020.0,1930692382.0,2020-03-25,2020-04-09,2020-03-25,NAH4,61.29,0-15
U001,0200416837,DEC ,2020-04-23 00:00:07.741934668,2020.0,1930811741.0,2020-04-22,2020-04-23,2020-04-16,NAM1,18909.1,0-15
U001,0200769623,WAL-MAR trust,2020-03-20 00:00:12.780867265,2020.0,1930585409.0,2020-03-05,2020-03-20,2020-03-05,NAH4,15484.66,0-15
U001,0200795490,HY -  corporation,2020-04-17 00:00:12.808274672,2020.0,1930738666.0,2020-04-02,2020-04-17,2020-04-02,NAA8,22985.49,0-15
CA02,0140104409,LOB systems,2020-05-10 00:00:07.796749482,2020.0,2960629378.0,2020-04-20,2020-05-10,2020-04-30,CA10,13252.463,0-15
U001,0200803720,DEC foundation,2020-05-24 00:00:12.808274672,2020.0,1930872223.0,2020-05-07,2020-05-24,2020-05-01,NAM4,212.4,0-15
U001,0200704045,RA foundation,2020-04-06 00:00:14.984623879,2020.0,1930684785.0,2020-03-22,2020-04-06,2020-03-22,NAA8,69089.05,0-15
U001,0200772670,ASSOCIAT corp,2020-03-26 00:00:12.510073613,2020.0,1930641697.0,2020-03-11,2020-03-26,2020-03-11,NAU5,11681.43,0-15
U001,0200707822,PUBLI co,2020-03-22 00:00:15.106317000,2020.0,1930621491.0,2020-03-07,2020-03-22,2020-03-07,NAA8,75887.18,16-30
U001,200749782,KROG trust,2020-04-07 00:00:14.984623879,2020.0,1930688335.0,2020-03-23,2020-04-07,2020-03-23,NAA8,2646.76,0-15
U001,100031704,DELHAIZE llc,2020-05-23 00:00:35.420331263,2020.0,1930876293.0,2020-05-08,2020-05-23,2020-05-08,NAA8,39887.46,31-45
U001,0200772670,ASSOCIAT ,2020-05-09 00:00:12.510073613,2020.0,1930824471.0,2020-04-24,2020-05-09,2020-04-24,NAU5,45135.77,0-15
U001,0200706844,WINC associates,2020-05-08 00:00:14.929809064,2020.0,1930818735.0,2020-04-23,2020-05-08,2020-04-23,NAA8,10957.36,0-15
U001,0200761734,H E BUT co,2020-03-28 00:00:14.835523349,2020.0,1930641904.0,2020-03-13,2020-03-28,2020-03-13,NAA8,15475.74,0-15
U001,0200149567,RESER llc,2020-05-11 00:00:07.741934668,2020.0,1930710482.0,2020-03-27,2020-05-11,2020-03-27,NABG,58718.52,0-15
U001,0200609331,KROG ,2020-04-30 00:00:14.835523349,2020.0,1930792353.0,2020-04-15,2020-04-30,2020-04-15,NAA8,29814.52,0-15
U001,0200761734,H E BUT us,2020-04-03 00:00:14.925417529,2020.0,1930662991.0,2020-03-19,2020-04-03,2020-03-19,NAA8,17950.6,0-15
U001,0200148860,DOLLA ,2020-05-14 00:00:07.741934668,2020.0,1930833035.0,2020-04-29,2020-05-14,2020-04-29,NAA8,75302.95,0-15
U001,0200434439,BAUGH SU corp,2020-03-21 00:00:14.788380492,2020.0,1930612217.0,2020-03-06,2020-03-21,2020-03-06,NAA8,60031.09,0-15
U001,0200772670,ASSOCIAT corp,2020-03-21 00:00:12.780867265,2020.0,1930594697.0,2020-03-06,2020-03-21,2020-03-06,NAU5,1583.43,0-15
U001,0200771157,WEIS corporation,2020-03-27 00:00:12.510073613,2020.0,1930646701.0,2020-03-12,2020-03-27,2020-03-12,NAA8,37291.95,0-15
U001,0200769623,WAL-MAR associates,2020-03-19 00:00:12.662454566,2020.0,1930597587.0,2020-03-04,2020-03-19,2020-03-04,NAH4,23861.06,0-15
U001,0200707822,PUBLI in,2020-05-06 00:00:14.984623879,2020.0,1930801561.0,2020-04-21,2020-05-06,2020-04-21,NAA8,89956.45,0-15
U001,0200803720,DEC corp,2020-03-11 00:00:12.808274672,2020.0,1930618517.0,2020-03-07,2020-03-11,2020-03-01,NAM2,12071.75,0-15
U001,0200732755,KROGER corporation,2020-05-08 00:00:14.929809064,2020.0,1930811095.0,2020-04-23,2020-05-08,2020-04-23,NAA8,47253.69,0-15
U001,200794332,COST llc,2020-04-03 00:00:12.745787900,2020.0,1930668468.0,2020-03-19,2020-04-03,2020-03-19,NAAX,32831.97,0-15
CA02,0140104552,THE NO ,2020-04-27 00:00:07.796749482,2020.0,2960628015.0,2020-04-09,2020-04-27,2020-04-17,CA10,70462.62299999999,0-15
U001,200609331,KROG foundation,2020-04-21 00:00:15.106317000,2020.0,1930754403.0,2020-04-06,2020-04-21,2020-04-06,NAA8,20905.34,16-30
U001,0200152991,JET corp,2020-05-16 00:00:08.782482172,2020.0,1930842379.0,2020-05-01,2020-05-16,2020-05-01,NAA8,6577.35,0-15
U001,0200759878,SA llc,2020-05-11 00:00:14.835523349,2020.0,1930827236.0,2020-04-26,2020-05-11,2020-04-26,NAH4,45650.81,0-15
U001,0200769623,WAL-MAR systems,2020-04-12 00:00:12.510073613,2020.0,1930714120.0,2020-03-28,2020-04-12,2020-03-28,NAH4,39544.22,0-15
U001,0200769623,WAL-MAR ,2020-04-13 00:00:12.510073613,2020.0,1930712295.0,2020-03-29,2020-04-13,2020-03-29,NAH4,3270.04,0-15
U001,0200759878,SA in,2020-04-25 00:00:14.835523349,2020.0,1930774156.0,2020-04-10,2020-04-25,2020-04-10,NAH4,17472.32,0-15
U001,0200769623,WAL-MAR associates,2020-04-27 00:00:12.510073613,2020.0,1930779338.0,2020-04-12,2020-04-27,2020-04-12,NAH4,40193.83,0-15
U001,0200769623,WAL-MAR llc,2020-05-15 00:00:12.510073613,2020.0,1930842562.0,2020-04-30,2020-05-15,2020-04-30,NAH4,26068.81,0-15
U001,200772670,ASSOCIAT co,2020-05-24 00:00:12.510073613,2020.0,1930883511.0,2020-05-09,2020-05-24,2020-05-09,NAU5,37534.07,0-15
U001,0200771157,WEIS corporation,2020-04-12 00:00:12.510073613,2020.0,1930716522.0,2020-03-28,2020-04-12,2020-03-28,NAA8,97787.87,0-15
U001,200778998,CE co,2020-04-02 00:00:12.599967794,2020.0,1930660695.0,2020-03-18,2020-04-02,2020-03-18,NAA8,68647.46,0-15
U001,200780383,MEIJ systems,2020-05-22 00:00:12.780867265,2020.0,1930862007.0,2020-05-07,2020-05-22,2020-05-07,NAA8,99009.29,0-15
U001,0200762301,C&S WH associates,2020-04-19 00:00:15.007639752,2020.0,1930741917.0,2020-04-04,2020-04-19,2020-04-04,NAC6,59745.33,16-30
U001,0200706844,WINC llc,2020-05-01 00:00:14.925417529,2020.0,1930785837.0,2020-04-16,2020-05-01,2020-04-16,NAA8,27790.43,0-15
U001,0200769623,WAL-MAR foundation,2020-03-21 00:00:12.780867265,2020.0,1930611222.0,2020-03-06,2020-03-21,2020-03-06,NAH4,36342.89,0-15
U001,0200668077,IN-N- llc,2020-05-16 00:00:15.133724407,2020.0,1930862957.0,2020-05-06,2020-05-16,2020-05-06,NA10,77637.6,16-30
U001,0200726979,BJ'S  corp,2020-05-19 00:00:15.007639752,2020.0,1930854395.0,2020-05-04,2020-05-19,2020-05-04,NAA8,285.8,16-30
U001,0200353024,DECA trust,2020-05-24 00:00:08.782482172,2020.0,1930876907.0,2020-05-07,2020-05-24,2020-05-01,NAM4,316.32,0-15
U001,200458131,TIMES llc,2020-06-01 00:00:14.925417529,2020.0,1930683901.0,2020-03-28,2020-06-01,2020-03-28,NAGD,5151.25,0-15
U001,0100031704,DELHAIZE us,2020-04-19 00:00:35.380860363,2020.0,1930749618.0,2020-04-04,2020-04-19,2020-04-04,NAA8,98592.67,31-45
U001,0200806580,BE systems,2020-03-13 00:00:12.655893720,2020.0,1930576285.0,2020-02-27,2020-03-13,2020-02-27,NAA8,4827.34,0-15
U001,0200148860,DOLLA foundation,2020-04-11 00:00:07.741934668,2020.0,1930706568.0,2020-03-27,2020-04-11,2020-03-27,NAA8,76882.01,0-15
U001,CCCA02,KRAFT  ,2020-04-02 00:00:34.551900161,2020.0,1930576574.0,2020-02-27,2020-04-02,2020-02-27,NAG2,7847.55,31-45
U001,0200769623,WAL-MAR foundation,2020-05-06 00:00:12.659174143,2020.0,1930802976.0,2020-04-21,2020-05-06,2020-04-21,NAH4,60759.33,0-15
U001,0200769623,WAL-MAR corp,2020-04-16 00:00:12.662454566,2020.0,1930724176.0,2020-04-01,2020-04-16,2020-04-01,NAH4,355.55,0-15
U001,0200769623,WAL-MAR trust,2020-05-06 00:00:12.659174143,2020.0,1930809458.0,2020-04-21,2020-05-06,2020-04-21,NAH4,8109.73,0-15
U001,0200769623,WAL-MAR trust,2020-04-13 00:00:12.510073613,2020.0,1930716916.0,2020-03-29,2020-04-13,2020-03-29,NAH4,15888.46,0-15
U001,0200275115,SHAWS  co,2020-04-21 00:00:08.861423971,2020.0,1930747080.0,2020-04-06,2020-04-21,2020-04-06,NAA8,120620.75,0-15
U001,0200769623,WAL-MAR in,2020-04-15 00:00:12.510073613,2020.0,1930725045.0,2020-03-31,2020-04-15,2020-03-31,NAH4,13080.14,0-15
U001,200762301,C&S WH corp,2020-04-01 00:00:14.925417529,2020.0,1930659891.0,2020-03-17,2020-04-01,2020-03-17,NAC6,146032.7,0-15
U013,0140103409,BUTTE co,2020-04-15 00:00:07.741934668,2020.0,1991841210.0,2020-03-16,2020-04-15,2020-03-16,NAVE,3266.7,0-15
U001,0200780383,MEIJ corp,2020-05-12 00:00:12.510073613,2020.0,1930823586.0,2020-04-27,2020-05-12,2020-04-27,NAA8,30781.52,0-15
U001,0200769623,WAL-MAR foundation,2020-03-14 00:00:12.510073613,2020.0,1930576011.0,2020-02-28,2020-03-14,2020-02-28,NAH4,6270.37,0-15
U001,0200769623,WAL-MAR us,2020-03-21 00:00:12.780867265,2020.0,1930606009.0,2020-03-06,2020-03-21,2020-03-06,NAH4,25360.86,0-15
U001,0200769623,WAL-MAR foundation,2020-05-02 00:00:12.599967794,2020.0,1930796654.0,2020-04-17,2020-05-02,2020-04-17,NAH4,2321.7,0-15
U001,0200769623,WAL-MAR ,2020-05-11 00:00:12.510073613,2020.0,1930826921.0,2020-04-26,2020-05-11,2020-04-26,NAH4,7512.76,0-15
U001,0200726979,BJ'S  corporation,2020-03-17 00:00:15.007639752,2020.0,1930592283.0,2020-03-02,2020-03-17,2020-03-02,NAA8,158.35,16-30
U001,0200726979,BJ'S  in,2020-05-16 00:00:15.007639752,2020.0,1930844502.0,2020-05-01,2020-05-16,2020-05-01,NAA8,702.3,16-30
